Track URI,Track Name,Artist URI,Artist Name,Album URI,Album Name,Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,Added By,Added At
spotify:track:1NElFEFbyjGahnubwlSPZE,Cocaine,spotify:artist:6PAt558ZEZl0DmdXlnjMgD,Eric Clapton,spotify:album:14U6PjRvKIkqLHouyYzdYR,Time Pieces: The Best Of Eric Clapton,1/1/1982,https://i.scdn.co/image/ab67616d0000b2730f3efa84edf2de78edaf389a,1,6,213826,https://p.scdn.co/mp3-preview/ff9501639c02fd1da0d1e4b6cbb7b73ad7431c9b?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,31,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:6DRIe2kaTQEYCXr6wBu4Xj,Lay Down Sally,spotify:artist:6PAt558ZEZl0DmdXlnjMgD,Eric Clapton,spotify:album:14U6PjRvKIkqLHouyYzdYR,Time Pieces: The Best Of Eric Clapton,1/1/1982,https://i.scdn.co/image/ab67616d0000b2730f3efa84edf2de78edaf389a,1,7,228493,https://p.scdn.co/mp3-preview/65ffd5e9f9de2b5133b4ea9bf619e6f12a35d2a0?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,26,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:40ecCJ3Bd2QgJhZJnGqI9Q,Sweet Home Chicago,spotify:artist:6PAt558ZEZl0DmdXlnjMgD,Eric Clapton,spotify:album:2GGOeIVG0PN6Z8Gjwa968F,Sessions for Robert J,12/7/2004,https://i.scdn.co/image/ab67616d0000b273d159e7143b99b78a835ec626,1,1,315960,https://p.scdn.co/mp3-preview/283fbd9bb55ced55c730b52f73edcb833bdc5cf8?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,45,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:1oT20g6f8rvymheUIdFr19,Pride and Joy,spotify:artist:5fsDcuclIe8ZiBD5P787K1,Stevie Ray Vaughan,spotify:album:1cBgyEhogUvaKVgsdczgHm,The Real Deal: Greatest Hits Volume 1,2006,https://i.scdn.co/image/ab67616d0000b2733370a782da08fba29bd8bf78,1,1,219840,https://p.scdn.co/mp3-preview/f08f0efeb88781ec3e85b53abab03df0f4f8bd38?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,54,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:6MvGg9X7lIt64WW28Nxfxo,Texas Flood,spotify:artist:5fsDcuclIe8ZiBD5P787K1,Stevie Ray Vaughan,spotify:album:4dShhtGUjPunYS95jHOm3r,The Essential Stevie Ray Vaughan And Double Trouble,8/27/2002,https://i.scdn.co/image/ab67616d0000b273f443c20c8fd9933818965efc,1,5,320706,https://p.scdn.co/mp3-preview/da44b52235e69c044aa8ea220e0dd07377392f73?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,44,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:5XNpdKmlLJPUbwKQceX2tW,Little Wing,spotify:artist:5fsDcuclIe8ZiBD5P787K1,Stevie Ray Vaughan,spotify:album:5vxBOzakDbJleNA1rbA7FQ,Couldn't Stand The Weather (Legacy Edition),1984,https://i.scdn.co/image/ab67616d0000b273eb72e98b6e645a68cdfe72a4,1,18,408480,https://p.scdn.co/mp3-preview/d4eb7e90f46ea5984c68354631cd82f563767e5c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,60,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:6Z8prosDCmjU3hkgEnyId6,Life Without You,spotify:artist:5fsDcuclIe8ZiBD5P787K1,Stevie Ray Vaughan,spotify:album:4dShhtGUjPunYS95jHOm3r,The Essential Stevie Ray Vaughan And Double Trouble,8/27/2002,https://i.scdn.co/image/ab67616d0000b273f443c20c8fd9933818965efc,2,5,258026,https://p.scdn.co/mp3-preview/af76811fec6e4f5c12919b6c1a7fef282785b5cc?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,39,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:530Nh8H6UdeIZmxf9y7NXl,Roxanne,spotify:artist:5NGO30tJxFlKixkPSgXcFE,The Police,spotify:album:0psHZUD4dKFmxEfEmGRCLB,The Very Best Of Sting And The Police,1/1/2002,https://i.scdn.co/image/ab67616d0000b273cf390065f5a3336f12143e16,1,17,188840,https://p.scdn.co/mp3-preview/7aee1d2ebb2426d1ca52c22558e3e788edd2c0ad?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,45,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:7A27Rj3872xK0LcUMI8aAl,Message In A Bottle,spotify:artist:5NGO30tJxFlKixkPSgXcFE,The Police,spotify:album:0psHZUD4dKFmxEfEmGRCLB,The Very Best Of Sting And The Police,1/1/2002,https://i.scdn.co/image/ab67616d0000b273cf390065f5a3336f12143e16,1,1,289360,https://p.scdn.co/mp3-preview/87bba04b0c0d2e9dbe995130f52944f722934804?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,44,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:0NCxcWPutukODIxeSi6bho,Don't Stand So Close To Me,spotify:artist:5NGO30tJxFlKixkPSgXcFE,The Police,spotify:album:0psHZUD4dKFmxEfEmGRCLB,The Very Best Of Sting And The Police,1/1/2002,https://i.scdn.co/image/ab67616d0000b273cf390065f5a3336f12143e16,1,16,239733,https://p.scdn.co/mp3-preview/ed088ddfe300ccdea26259a523cd483bb5094f36?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,39,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:6FRwDxXsvSasw0y2eDArsz,Sunshine Of Your Love,spotify:artist:74oJ4qxwOZvX6oSsu1DGnw,Cream,spotify:album:6fRqzJT070Kp9RWlSXmKcY,Disraeli Gears,11/2/1967,https://i.scdn.co/image/ab67616d0000b273f7d3ba2473d4452b83ba61c4,1,2,250000,https://p.scdn.co/mp3-preview/2b03b9210192e1ce7dd977f7a277a780d91b8104?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,68,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:0tWfy6tlwp5jy934GLJXBJ,I Feel Free,spotify:artist:74oJ4qxwOZvX6oSsu1DGnw,Cream,spotify:album:15yy77Dkncl1KA91ZDSkYp,Gold,1/1/2005,https://i.scdn.co/image/ab67616d0000b2738bdcc07a88f79f7d33636ac3,1,1,172560,https://p.scdn.co/mp3-preview/4bbf40589daec2d06ed93d4ef6d16d8e67082d09?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,17,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:3ET8TZWF5sP4SPfJK1lKun,Strange Brew,spotify:artist:74oJ4qxwOZvX6oSsu1DGnw,Cream,spotify:album:6fRqzJT070Kp9RWlSXmKcY,Disraeli Gears,11/2/1967,https://i.scdn.co/image/ab67616d0000b273f7d3ba2473d4452b83ba61c4,1,1,166600,https://p.scdn.co/mp3-preview/800d3826d0f971077b6ff7aa9dfdc689ad5d0cb8?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,53,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:4dwrL3Z5U2RZ6MZiKE2PgL,Superstition,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,spotify:album:5x7vXXWapy8cUmdSuwpUy1,Number 1's,1/1/2007,https://i.scdn.co/image/ab67616d0000b27367daf4d855cb184bb2e98a58,1,5,244826,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:2jg4Yc8071puvDRYi22B3a,"Signed, Sealed, Delivered (I'm Yours)",spotify:artist:7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,spotify:album:5x7vXXWapy8cUmdSuwpUy1,Number 1's,1/1/2007,https://i.scdn.co/image/ab67616d0000b27367daf4d855cb184bb2e98a58,1,4,158040,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:3dTNNizDOulTTV5uwtEGct,Sir Duke,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,spotify:album:6QnqUBcQocB0U3nl8eBVjm,Original Musiquarium,5/4/1982,https://i.scdn.co/image/ab67616d0000b273ef99993f1c36523797d6a8d6,2,2,231920,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:3WGaUa5pfM8vPMYhYplWL4,Isn't She Lovely,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,spotify:album:6QnqUBcQocB0U3nl8eBVjm,Original Musiquarium,5/4/1982,https://i.scdn.co/image/ab67616d0000b273ef99993f1c36523797d6a8d6,2,7,393306,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:6AEaiHXFPOncWxkoKmb5dB,Uptight (Everything's Alright),spotify:artist:7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,spotify:album:5x7vXXWapy8cUmdSuwpUy1,Number 1's,1/1/2007,https://i.scdn.co/image/ab67616d0000b27367daf4d855cb184bb2e98a58,1,2,172626,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:3wAOzsW3B8ADbbn9wWH5Dp,You Are The Sunshine Of My Life,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,spotify:album:0AXLkDLSHWMTi8O0FHgQhc,At The Close Of A Century,11/23/1999,https://i.scdn.co/image/ab67616d0000b273f8429d3f6b2a24ac5743bad5,2,2,178026,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:6ikyE6he4DBBPrOoQPHNjB,I Heard It Through The Grapevine,spotify:artist:3koiLjNrgRTNbOwViDipeA,Marvin Gaye,spotify:album:4XIbmP53zK67wpaADb3ErR,Golden Moments,9/6/2010,https://i.scdn.co/image/ab67616d0000b2733af448f5a579edca80fcfb4a,1,3,195346,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:6rrUcrhWlW3CqGYT0zxYlz,Got To Give It Up - Pt. 1,spotify:artist:3koiLjNrgRTNbOwViDipeA,Marvin Gaye,spotify:album:4HUntZg0YV0qCvRxmIhq2U,Boogie Nights / Music From The Original Motion Picture,1/1/1997,https://i.scdn.co/image/ab67616d0000b273a4a3752f48cf0bb54e1dffc1,1,6,247800,https://p.scdn.co/mp3-preview/96f9890c57432c7a35dad5d224d25b37f1ba907f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,47,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:01gDLZsi0j5fWC28FLPNO8,Move on Up - Extended Version,spotify:artist:2AV6XDIs32ofIJhkkDevjm,Curtis Mayfield,spotify:album:3tgJmEz0R0ZsRSrpwafp4R,Curtis (Expanded Edition),1970,https://i.scdn.co/image/ab67616d0000b273775a6bee6c704ec29aec00f4,1,5,535333,https://p.scdn.co/mp3-preview/070c80b7f6d20ada50ea676d9400a7b0de85a34e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,63,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:59qMoWacc63YxgtJyFzapH,Superfly,spotify:artist:2AV6XDIs32ofIJhkkDevjm,Curtis Mayfield,spotify:album:6RMGM5aukVj2UO2h6J8UoJ,Simply Soul,1/9/2012,https://i.scdn.co/image/ab67616d0000b2731783bfdf7e542fde530d2dd9,1,3,234546,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:7zrPswSV1yxrill5OyCuaU,Pusherman,spotify:artist:2AV6XDIs32ofIJhkkDevjm,Curtis Mayfield,spotify:album:5QuvlU7nCUZZJauMvhlWR4,Superfly: Deluxe 25th Anniversary Edition,7/1/1972,https://i.scdn.co/image/ab67616d0000b273177fea3fc7f8075fdb40f167,1,2,300693,https://p.scdn.co/mp3-preview/3cd92e223f07a166551245509ef00a0b06888095?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,57,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:50H9JNoKqPMDQazo1BEv0J,Back Stabbers,spotify:artist:38h03gA85YYPeDPd9ER9rT,The O'Jays,spotify:album:76ezu9wSbv682sPJF7DGWK,The Ultimate O'Jays,1972,https://i.scdn.co/image/ab67616d0000b2738f4275465b74ff8d7b46c70e,1,2,184106,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:1xz2x28NqMFRSx4IfJkC5p,For the Love of Money,spotify:artist:38h03gA85YYPeDPd9ER9rT,The O'Jays,spotify:album:0ojtTPjxQIYQ0gihHjQCy6,Discover The O'Jays,8/21/2007,https://i.scdn.co/image/ab67616d0000b2735a1c40d55a07bb5cfc03869e,1,1,440920,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:50uGbeaQIxKiSc7jvRTjWx,(Sittin' On) the Dock of the Bay,spotify:artist:60df5JBRRPcnSpsIMxxwQm,Otis Redding,spotify:album:1LBWNRMsbEWb17KmDD4jfD,"Atlantic 60th: Soul, Sweat And Strut",10/30/2007,https://i.scdn.co/image/ab67616d0000b27346a64b08174858852449135d,1,10,166826,https://p.scdn.co/mp3-preview/f4a5f20ce3896f0a7a7cb335ff7b544cf0219a9e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,64,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:2xar08Fq5xra2KKZs5Bw9j,I've Got a Woman,spotify:artist:1eYhYunlNJlDoQhtYBvPsi,Ray Charles,spotify:album:0cw6Sv7IwZ87aLPPvNPSd0,"Ray Charles (aka: Hallelujah, I Love Her So)",1/1/1957,https://i.scdn.co/image/ab67616d0000b273f0e951707ca49b533fdbf64e,1,14,171466,https://p.scdn.co/mp3-preview/8b2ea0e22da313c4f85246c48de604937f399c99?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,66,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:7DJsL4jyXA39GDiHFQYQ0t,Mess Around,spotify:artist:1eYhYunlNJlDoQhtYBvPsi,Ray Charles,spotify:album:0cw6Sv7IwZ87aLPPvNPSd0,"Ray Charles (aka: Hallelujah, I Love Her So)",1/1/1957,https://i.scdn.co/image/ab67616d0000b273f0e951707ca49b533fdbf64e,1,9,160226,https://p.scdn.co/mp3-preview/39f4c8fcddca2044721ae2e1b6d0151211533f5e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,58,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:5gk6qleqrzuWizAxO1E5pG,What’d I Say,spotify:artist:1eYhYunlNJlDoQhtYBvPsi,Ray Charles,spotify:album:0WUA6HbkXBOn6qfjokWsDW,Classic Stadium Anthems,5/1/2007,https://i.scdn.co/image/ab67616d0000b273f51ac813bac101ce3dfeabf3,1,17,389400,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:5P11rW6aJErF37MTfRZS31,"Hallelujah, I Love Her So",spotify:artist:1eYhYunlNJlDoQhtYBvPsi,Ray Charles,spotify:album:0cw6Sv7IwZ87aLPPvNPSd0,"Ray Charles (aka: Hallelujah, I Love Her So)",1/1/1957,https://i.scdn.co/image/ab67616d0000b273f0e951707ca49b533fdbf64e,1,8,155506,https://p.scdn.co/mp3-preview/3ab9138f2a244a110fdc5f8d8bc06492edac7ae4?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,62,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:0En3slZ6QLHoJlBvRbIEOz,Hit the Road Jack,spotify:artist:1eYhYunlNJlDoQhtYBvPsi,Ray Charles,spotify:album:3g0Wxa0dpv1CjXp8bUM3bD,Jazz Masters Deluxe Collection: Ray Charles,9/12/2012,https://i.scdn.co/image/ab67616d0000b2738afa08f5955ed4196fdb11c6,1,2,117816,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:6wEFAhLjqpt1xWfkZSieRd,With A Little Help From My Friends,spotify:artist:3pFCERyEiP5xeN2EsPXhjI,Joe Cocker,spotify:album:7tNkiYXv3W2Sv132IuL6zH,The Anthology,1/1/1999,https://i.scdn.co/image/ab67616d0000b2731a1bf92aa33ff5b45d4535e2,1,8,313466,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:0RqAAh0k42Kx2bizDsYxKw,Feelin' Alright,spotify:artist:3pFCERyEiP5xeN2EsPXhjI,Joe Cocker,spotify:album:0d8fuKHR6cFc5cC2piVqQq,20th Century Masters: The Millennium Collection: Best Of Joe Cocker,1/1/2000,https://i.scdn.co/image/ab67616d0000b2733796c423c20cbfaa6a07b3b8,1,1,251400,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:0ua0Go4NN4Td7l0Zre6Ce3,Flashing Lights,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:3SZr5Pco2oqKFORCP3WNj9,Graduation,9/11/2007,https://i.scdn.co/image/ab67616d0000b273675561f3defd1d5a551936a8,1,9,237506,,TRUE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:6C7RJEIUDqKkJRZVWdkfkH,Stronger,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:3SZr5Pco2oqKFORCP3WNj9,Graduation,9/11/2007,https://i.scdn.co/image/ab67616d0000b273675561f3defd1d5a551936a8,1,3,311866,,TRUE,1,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:2dxjKgT0li4qBI3QwuN9Ih,Touch The Sky,"spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:01QTIT5P1pFP3QnnFSdsJf","Kanye West, Lupe Fiasco",spotify:album:5ll74bqtkcXlKE7wwkMq4g,Late Registration,8/30/2005,https://i.scdn.co/image/ab67616d0000b273428d2255141c2119409a31b2,1,3,236600,https://p.scdn.co/mp3-preview/a243548653b7ed81dcb024be99c82a5d181245e1?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,67,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:5O6mz4qn6q7MSKubAzRnDW,Folsom Prison Blues,spotify:artist:6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,spotify:album:4E2eUhFHqTG2pu9MN1NDIF,The Essential Johnny Cash,2/12/2002,https://i.scdn.co/image/ab67616d0000b273c17beab3e27f18af397a00b2,2,4,162906,https://p.scdn.co/mp3-preview/4a2d820410725350649f31e12effd05cffc40c47?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,42,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:279x1F6k9RLQ6qtCAgQTV7,"A Boy Named Sue - Live at San Quentin State Prison, San Quentin, CA - February 1969",spotify:artist:6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,spotify:album:4E2eUhFHqTG2pu9MN1NDIF,The Essential Johnny Cash,2/12/2002,https://i.scdn.co/image/ab67616d0000b273c17beab3e27f18af397a00b2,2,7,226893,https://p.scdn.co/mp3-preview/bf27f90f217724fe0502d2eb361f811a0e80bac7?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,41,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:5Xak5fmy089t0FYmh3VJiY,Black,spotify:artist:1w5Kfo2jwwIPruYS2UWh56,Pearl Jam,spotify:album:5B4PYA7wNN4WdEXdIJu58a,Ten,8/27/1991,https://i.scdn.co/image/ab67616d0000b273d400d27cba05bb0545533864,1,5,342653,https://p.scdn.co/mp3-preview/c6773a34d5fae11fb1c2b85b9c5efdac2aa693ec?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,73,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:5ujavRJ7Mdjg8IEUoWlLCo,Yellow Ledbetter,spotify:artist:1w5Kfo2jwwIPruYS2UWh56,Pearl Jam,spotify:album:55VNnWRkzLOLPcY28WxyUl,Lost Dogs,11/10/2003,https://i.scdn.co/image/ab67616d0000b2738c99d49a6e445be6638828bc,1,16,300826,https://p.scdn.co/mp3-preview/4a0070ae19531d53a4f7767ca1ac9236c91fe5d8?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,48,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:0wJoRiX5K5BxlqZTolB2LD,Purple Haze,spotify:artist:776Uo845nYHJpNaStv1Ds4,Jimi Hendrix,spotify:album:7rSZXXHHvIhF4yUFdaOCy9,Are You Experienced,5/12/1967,https://i.scdn.co/image/ab67616d0000b273c9adfbd773852e286faed040,1,1,170813,https://p.scdn.co/mp3-preview/03bc9eb9c20f832c8341a3db4173d7036d93156e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,71,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:618hiI74zBL8UVgAvfmkLj,Riding with the King,"spotify:artist:6PAt558ZEZl0DmdXlnjMgD, spotify:artist:5xLSa7l4IV1gsQfhAMvl0U","Eric Clapton, B.B. King",spotify:album:7b0Ysbudh2BH9A853EfxEu,Riding With The King,6/13/2000,https://i.scdn.co/image/ab67616d0000b273c11a2f41352af5dcb2a7e31a,1,1,264240,https://p.scdn.co/mp3-preview/ba8e03f3cfc7e4f835e0f762dd5fd9d757afcf95?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,58,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:2nVP9QNyvo0H1FoRkMAT9X,Boom Boom,spotify:artist:1yNOfXGQNGjAynk77wv85x,John Lee Hooker,spotify:album:4jERod6ztW2kiv1ljln9FQ,"Hook, Line and Sinker",9/11/2012,https://i.scdn.co/image/ab67616d0000b2730269570c739bce5a4ede3554,1,1,149908,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:6DLrAHrL7x84UJX4OGnOPU,Dimples,spotify:artist:1yNOfXGQNGjAynk77wv85x,John Lee Hooker,spotify:album:4jERod6ztW2kiv1ljln9FQ,"Hook, Line and Sinker",9/11/2012,https://i.scdn.co/image/ab67616d0000b2730269570c739bce5a4ede3554,1,2,135105,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:2x0supcZhd6NEH1nem9DnR,The Night They Drove Old Dixie Down - Remastered 2000,spotify:artist:4vpDg7Y7fU982Ds30zawDA,The Band,spotify:album:0nPrnmv6maJLLaPpy1cWGB,The Band (Expanded Edition),9/22/1969,https://i.scdn.co/image/ab67616d0000b273446be683f351a7f76474296d,1,3,213266,,FALSE,11,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:2UgZeV435iztRTLrUeOrtk,The Weight,spotify:artist:4vpDg7Y7fU982Ds30zawDA,The Band,spotify:album:4RMbnuwtOMbN3INQcaJwUr,Best Of The Band,1976,https://i.scdn.co/image/ab67616d0000b27383a0bc7bce3f5a0897cc60a2,1,3,274866,https://p.scdn.co/mp3-preview/ff7568831c1b8cdcc6909e6fe613edbc73d0da48?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,50,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:6XDdmCAuodZfXtEgJcxpS2,Heart of Gold,spotify:artist:6v8FB84lnmJs434UJf2Mrm,Neil Young,spotify:album:6chUA3fW0UUhceTPOYHvtQ,Decade,10/28/1977,https://i.scdn.co/image/ab67616d0000b27306cc1cc1d38c37cbcedd9766,1,22,187280,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:4M13hC6sdFmvKCJ2MhKEbi,Old Man,spotify:artist:6v8FB84lnmJs434UJf2Mrm,Neil Young,spotify:album:6chUA3fW0UUhceTPOYHvtQ,Decade,10/28/1977,https://i.scdn.co/image/ab67616d0000b27306cc1cc1d38c37cbcedd9766,1,19,202693,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:0t7ttzoe3dV0mah4lBI2kx,Gimme Shelter,spotify:artist:22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,spotify:album:0aqZJlugIkTUWW1sa4BANp,Hot Rocks (1964-1971),12/20/1971,https://i.scdn.co/image/ab67616d0000b273b11b3fc3c89477a7dd473bd7,2,5,270853,https://p.scdn.co/mp3-preview/68d5b58730777f3e521918ff895c24c1f8ec250d?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,48,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:4w2EzYwas6H1tag5Job5pN,Beast Of Burden,spotify:artist:22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,spotify:album:0jeb7d3wCAf4K9bi3DKHzd,The Rolling Stones Singles Box Set (1971-2006),4/26/2011,https://i.scdn.co/image/ab67616d0000b27325942d24cbd89a94410d6087,12,1,265306,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:7HKez549fwJQDzx3zLjHKC,Start Me Up - Remastered,spotify:artist:22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,spotify:album:15XNBzVWARPMlu0sEbfBjJ,Tattoo You (2009 Re-Mastered),8/24/1981,https://i.scdn.co/image/ab67616d0000b27308fc42e575043a753f60d675,1,1,213066,https://p.scdn.co/mp3-preview/79cd6fe89645c3842aec4de5ff12aeda540d7629?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,76,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
spotify:track:1hIQPCM3oWXrpnXmgTDaKG,Can't You Hear Me Knocking - 2009 Mix,spotify:artist:22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,spotify:album:29m6DinzdaD0OPqWKGyMdz,Sticky Fingers (Remastered),4/23/1971,https://i.scdn.co/image/ab67616d0000b273a1d9c9969f2a7ed27e449a3c,1,4,436000,https://p.scdn.co/mp3-preview/5ceb41dc1f758b6ce2fcc77f414c8fd2dd8455fd?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,64,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T18:04:38Z
